RHEA_ID,Protein,Stoichiometry,Subunit,KEGG_ID,EC,DeltaG,RevIndex
RHEA:23035,SAPIG1069,1,0,R04208,6.3.3.1,,
RHEA:27629,SAPIG1344,1,0,R01830,2.2.1.1,-5.946115510564255,-1.1999620424152422
RHEA:59120,SAPIG0135,1,0,R12309,4.1.1.117,,
RHEA:13284,SAPIG0242,1,0,R04203,1.1.1.35        1.1.1.178,15.619673398786972,3.1521444815808546
RHEA:13364,SAPIG0720,1,0,R00856,2.7.7.39,-1.8448392164370944,-0.3722997022426695
RHEA:10264,SAPIG2391,1,0,R01602,5.1.3.3,0.0,0.0
RHEA:23676,SAPIG1985,1,0,R02788,6.3.2.13,-24.393653657316463,-3.2818578126170976
RHEA:23676,SAPIG1014,1,0,R02788,6.3.2.13,-24.393653657316463,-3.2818578126170976
RHEA:24934,SAPIG0438,1,0,R00782,4.4.1.1         4.4.1.13        4.4.1.28,-41.67738965934964,-8.410749089773953
RHEA:24934,SAPIG0526,1,0,R00782,4.4.1.1         4.4.1.13        4.4.1.28,-41.67738965934964,-8.410749089773953
RHEA:25204,SAPIG0645,1,0,R05338,4.1.2.43,-9.66209858021901,-2.5998265087491355
RHEA:30786,SAPIG0181,1,0,R01752,1.2.1.3,-57.17192440721419,-11.53763983538564
RHEA:30786,SAPIG2164,1,0,R01752,1.2.1.3,-57.17192440721419,-11.53763983538564
RHEA:22951,SAPIG2252,1,0,R01069,4.1.2.40,4.933086995375874,1.3273690217568774
RHEA:15841,SAPIG1571,1,0,R02736,1.1.1.49        1.1.1.363,-6.822034681511923,-1.3767278242931136
RHEA:13088,SAPIG1398,1,0,R04364,2.3.1.89        2.3.1.-,26.25267800881852,5.297949067145215
RHEA:35050,SAPIG2324,1,0,R09735,2.10.1.1,,
RHEA:31186,SAPIG0241,1,0,R04742,2.3.1.16,30.173820388936747,6.08925929492132
RHEA:31186,SAPIG1581,1,0,R04742,2.3.1.16,30.173820388936747,6.08925929492132
RHEA:26155,SAPIG1819,1,0,R04457,2.5.1.78,-98.75457319515772,-19.929269644790637
RHEA:16420,SAPIG2605,1,0,R00707,1.2.1.88,-43.46337935308293,-8.771172602707257
RHEA:20624,SAPIG2145,1,0,R00086,3.6.1.5         3.6.1.8         3.6.1.15        3.6.1.-,,
RHEA:20624,SAPIG2147,1,0,R00086,3.6.1.5         3.6.1.8         3.6.1.15        3.6.1.-,,
RHEA:20312,SAPIG1336,1,0,R00009,1.11.1.6        1.11.1.21,-174.78071563117157,-47.02907281926785
RHEA:23747,SAPIG0801,1,0,R03243,2.6.1.9,-8.832064772599267,-1.7823640432888632
RHEA:23747,SAPIG2728,1,0,R03243,2.6.1.9,-8.832064772599267,-1.7823640432888632
RHEA:20132,SAPIG0758,1,0,R00182,3.2.2.4,-35.02245499753272,-9.423657412321221
RHEA:18588,SAPIG0853,1,0,R01015,5.3.1.1,-5.617742386692498,-2.267388723317457
RHEA:30806,SAPIG0181,1,0,R01986,1.2.1.3,-53.24073468906454,-10.744301994078718
RHEA:30806,SAPIG2164,1,0,R01986,1.2.1.3,-53.24073468906454,-10.744301994078718
RHEA:13872,SAPIG1366,1,0,R01728,1.3.1.12,-27.899366821683913,-4.504208656419185
RHEA:13728,SAPIG0565,1,0,R05332,2.3.1.157,-21.98872037912156,-4.437456650371145
RHEA:15904,SAPIG0854,1,0,R01518,5.4.2.11        5.4.2.12,-4.474954330214274,-1.8061456519835717
RHEA:15904,SAPIG2467,1,0,R01518,5.4.2.11        5.4.2.12,-4.474954330214274,-1.8061456519835717
RHEA:21163,SAPIG1245,1,1,R00352,2.3.3.8,7.995349032491646,0.9220055718062252
RHEA:21163,SAPIG1246,1,1,R00352,2.3.3.8,7.995349032491646,0.9220055718062252
RHEA:31190,SAPIG0242,1,0,R04743,1.1.1.35        1.1.1.211,15.619639702528275,3.1521376814722233
RHEA:18076,SAPIG2639,1,0,R01868,1.3.5.2,,
RHEA:52576,SAPIG1006,1,0,R04956,1.3.1.10        1.3.1.39        1.3.1.104       1.3.1.-,56.008437381108024,11.30284112256388
RHEA:26565,SAPIG1043,1,0,R07263,4.1.3.36,-79.15471770622543,-31.947800730346337
RHEA:21823,SAPIG0437,1,0,R00650,2.1.1.10,-1.783449160202622,-0.3599108179143673
RHEA:27745,SAPIG0150,1,0,R02557,2.4.2.1,10.960856486568616,2.211967075458835
RHEA:27745,SAPIG1184,1,0,R02557,2.4.2.1,10.960856486568616,2.211967075458835
RHEA:27745,SAPIG2180,1,0,R02557,2.4.2.1,10.960856486568616,2.211967075458835
RHEA:49575,SAPIG1898,1,0,R11329,4.99.1.9,,
RHEA:14676,SAPIG2145,1,0,R00086,3.6.1.5         3.6.1.8         3.6.1.15        3.6.1.-,-72.95309234584084,-14.722374891017846
RHEA:14676,SAPIG2147,1,0,R00086,3.6.1.5         3.6.1.8         3.6.1.15        3.6.1.-,-72.95309234584084,-14.722374891017846
RHEA:46015,SAPIG2418,1,0,R00361,1.1.5.4,,
RHEA:46015,SAPIG2655,1,0,R00361,1.1.5.4,,
RHEA:26485,SAPIG1305,1,0,R01122,2.5.1.75,,
RHEA:30854,SAPIG2167,1,0,R02568,4.1.2.13,,
RHEA:30854,SAPIG2654,1,0,R02568,4.1.2.13,,
RHEA:45331,SAPIG0581,1,0,R11073,5.1.99.8,0.0,0.0
RHEA:16612,SAPIG1698,1,0,R00190,2.4.2.7,21.85988043624235,4.411455971318186
RHEA:24635,SAPIG2453,1,0,R00789,1.7.1.4,378.7291581611843,38.2149163888488
RHEA:27753,SAPIG0150,1,0,R02748,2.4.2.1         2.4.2.4,9.306626981202896,1.8781335647650883
RHEA:27753,SAPIG1184,1,0,R02748,2.4.2.1         2.4.2.4,9.306626981202896,1.8781335647650883
RHEA:27753,SAPIG2180,1,0,R02748,2.4.2.1         2.4.2.4,9.306626981202896,1.8781335647650883
RHEA:27741,SAPIG0150,1,0,R01969,2.4.2.1         2.4.2.4,17.70231477752708,3.572434097215033
RHEA:27741,SAPIG1184,1,0,R01969,2.4.2.1         2.4.2.4,17.70231477752708,3.572434097215033
RHEA:27741,SAPIG2180,1,0,R01969,2.4.2.1         2.4.2.4,17.70231477752708,3.572434097215033
RHEA:21732,SAPIG0790,1,0,R00985,4.1.3.27,-126.1966290133233,-20.37379387301893
RHEA:21732,SAPIG1368,1,1,R00985,4.1.3.27,-126.1966290133233,-20.37379387301893
RHEA:21732,SAPIG1369,1,1,R00985,4.1.3.27,-126.1966290133233,-20.37379387301893
RHEA:11855,SAPIG1184,1,0,R01402,2.4.2.28,10.498602949514435,2.1186815182826058
RHEA:40243,SAPIG1230,1,0,R04543,1.1.1.100       1.1.1.-         2.3.1.85        2.3.1.86,15.61963970252782,3.1521376814721314
RHEA:24946,SAPIG2605,1,0,R04445,1.2.1.88,1.6025137407084458,0.32339695686747905
RHEA:18448,SAPIG1071,1,0,R01127,3.5.4.10,19.58927111918979,7.9064665796841425
RHEA:23779,SAPIG1329,1,0,R00480,2.7.2.4,21.8484192944087,4.409143043636461
RHEA:23779,SAPIG1394,1,0,R00480,2.7.2.4,21.8484192944087,4.409143043636461
RHEA:24677,SAPIG1675,1,0,R00513,2.7.1.48        2.7.1.213,-15.70493018484899,-3.1693498162150333
RHEA:20560,SAPIG2338,1,1,R00131,3.5.1.5,-65.836761022531,-13.286256225974942
RHEA:20560,SAPIG2339,1,1,R00131,3.5.1.5,-65.836761022531,-13.286256225974942
RHEA:20560,SAPIG2340,1,1,R00131,3.5.1.5,-65.836761022531,-13.286256225974942
RHEA:22815,SAPIG1071,1,0,R01220,1.5.1.5,6.539300640623651,1.319670386279702
RHEA:30942,SAPIG1467,1,0,R03530,2.7.4.6,5.932685595925818,1.1972518044842149
RHEA:78667,SAPIG1230,1,0,R04566,1.1.1.100       1.1.1.-         2.3.1.85        2.3.1.86,15.61963970252873,3.1521376814723148
RHEA:27649,SAPIG0150,1,0,R01863,2.4.2.1,7.689387036265813,1.5517647708938
RHEA:27649,SAPIG1184,1,0,R01863,2.4.2.1,7.689387036265813,1.5517647708938
RHEA:27649,SAPIG2180,1,0,R01863,2.4.2.1,7.689387036265813,1.5517647708938
RHEA:46043,SAPIG0631,1,0,R01666,2.7.1.74        2.7.1.145       2.7.1.213,-13.25291273440871,-2.674517877171703
RHEA:11603,SAPIG1476,1,0,R00512,2.7.4.14        2.7.4.25,1.814752579502283,0.3662280370956404
RHEA:41831,SAPIG2141,1,0,R04954,2.3.1.85        2.3.1.86        2.3.1.-         4.2.1.59,,
RHEA:23787,SAPIG1818,1,0,R01253,1.5.5.2,,
RHEA:15104,SAPIG1401,1,0,R00451,4.1.1.20,-32.60685937587667,-8.773681687124531
RHEA:22111,SAPIG1437,1,0,R00996,4.3.1.19,-41.17958881126535,-11.080386493892536
RHEA:22111,SAPIG2100,1,0,R00996,4.3.1.19,-41.17958881126535,-11.080386493892536
RHEA:30874,SAPIG0283,1,0,R02750,2.7.1.15        2.7.1.229,-14.555481663886553,-2.9373841585659815
RHEA:30874,SAPIG1802,1,0,R02750,2.7.1.15        2.7.1.229,-14.555481663886553,-2.9373841585659815
RHEA:59112,SAPIG0136,1,0,R12344,2.7.1.225,-19.27267266106014,-3.889341807786635
RHEA:33130,SAPIG0280,1,0,R05134,3.2.1.86,9.530536779982157,2.564426553661245
RHEA:51623,SAPIG2664,1,0,R11636,1.1.98.6,-57.99709899808528,-11.704165054354497
RHEA:14784,SAPIG2476,1,0,R03209,6.2.1.14,-18.140221805015926,-2.44053758775666
RHEA:17740,SAPIG0262,1,0,R02413,1.1.1.25        1.1.1.282,6.5300719888095955,1.3178079885748712
RHEA:17740,SAPIG1661,1,0,R02413,1.1.1.25        1.1.1.282,6.5300719888095955,1.3178079885748712
RHEA:49235,SAPIG2691,1,0,R02630,2.7.1.191,,
RHEA:24885,SAPIG2605,1,0,R00708,1.2.1.88,-43.46123525809435,-8.770739911381792
RHEA:31210,SAPIG0243,1,0,R04751,1.3.3.6         1.3.8.1         1.3.8.5         1.3.8.7,40.503807293544924,8.173913076394875
RHEA:36495,SAPIG1612,1,0,R01786,2.7.1.1   2.7.1.2,-13.906182101829131,-2.806351583224738
RHEA:27645,SAPIG0150,1,0,R01561,2.4.2.1,8.138510656290833,1.6424006314694397
RHEA:27645,SAPIG1184,1,0,R01561,2.4.2.1,8.138510656290833,1.6424006314694397
RHEA:27645,SAPIG2180,1,0,R01561,2.4.2.1,8.138510656290833,1.6424006314694397
RHEA:13236,SAPIG0150,1,0,R02147,2.4.2.1         2.4.2.15,11.550320988387512,2.330924574060601
RHEA:13236,SAPIG1184,1,0,R02147,2.4.2.1         2.4.2.15,11.550320988387512,2.330924574060601
RHEA:13236,SAPIG2180,1,0,R02147,2.4.2.1         2.4.2.15,11.550320988387512,2.330924574060601
RHEA:25407,SAPIG2095,1,0,R05069,1.1.1.86        5.4.99.3,0.00026229942920963367,0.00010586721978055761
RHEA:17604,SAPIG0627,1,0,R01526,2.7.1.16        2.7.1.47,-27.526078971274387,-5.554929076532398
RHEA:22331,SAPIG2134,1,0,R03223,2.5.1.3,-25.92563916414622,-5.231950651994202
RHEA:11683,SAPIG0468,1,0,R01231,6.3.5.2,-349.61593255653827,-40.316918811098134
RHEA:11083,SAPIG0025,1,0,R01569,3.1.3.5         3.1.3.35        3.1.3.89        3.1.3.-,-26.156078047768716,-7.037939481668906
RHEA:11083,SAPIG0159,1,0,R01569,3.1.3.5         3.1.3.35        3.1.3.89        3.1.3.-,-26.156078047768716,-7.037939481668906
RHEA:11083,SAPIG1104,1,0,R01569,3.1.3.5         3.1.3.35        3.1.3.89        3.1.3.-,-26.156078047768716,-7.037939481668906
RHEA:21023,SAPIG1466,1,0,R01714,4.2.3.5,-62.6753856476601,-16.86436209484093
RHEA:14216,SAPIG0776,1,0,R02071,2.7.1.56,,
RHEA:31094,SAPIG0241,1,0,R03858,2.3.1.16,30.173820388935837,6.089259294921136
RHEA:31094,SAPIG1581,1,0,R03858,2.3.1.16,30.173820388935837,6.089259294921136
RHEA:56147,SAPIG2447,1,0,R09497,1.7.5.1,,
RHEA:56147,SAPIG2449,1,0,R09497,1.7.5.1,,
RHEA:56147,SAPIG2450,1,0,R09497,1.7.5.1,,
RHEA:11819,SAPIG0945,1,0,R00771,5.3.1.9,-1.1506968221270881,-0.46443514473512787
RHEA:31206,SAPIG0241,1,0,R04747,2.3.1.16,30.173820388936292,6.089259294921228
RHEA:31206,SAPIG1581,1,0,R04747,2.3.1.16,30.173820388936292,6.089259294921228
RHEA:11827,SAPIG2647,1,0,R01226,2.1.2.11,9.678488027443677,1.9531773710532396
RHEA:52540,SAPIG2178,1,0,R02296,2.4.2.2,15.976794305895872,3.2242136387175138
RHEA:49007,SAPIG2356,1,0,R11383,1.14.13.222,66.53211493612767,10.741266278210649
RHEA:11960,SAPIG0200,1,0,R04475,2.6.1.17,-0.9220551187593742,-0.1860762949458634
RHEA:22611,SAPIG2062,1,0,R02734,3.5.1.18,-9.09320445178642,-2.4467514781549795
RHEA:23299,SAPIG0328,1,0,R01811,4.1.3.3,,
RHEA:21164,SAPIG0858,1,0,R08220,3.1.1.1,,
RHEA:31062,SAPIG0181,1,0,R04065,1.2.1.3,-43.93176151248963,-8.865694952909497
RHEA:31062,SAPIG2164,1,0,R04065,1.2.1.3,-43.93176151248963,-8.865694952909497
RHEA:17848,SAPIG1822,1,0,R03458,1.1.1.193,25.278593093993777,5.101372844937238
RHEA:20213,SAPIG0663,1,0,R12425,2.3.1.204,-34.22967506944207,-13.815510557964275
RHEA:49835,SAPIG0181,1,0,R00631,1.2.1.3         1.2.1.5,,
RHEA:49835,SAPIG0199,1,0,R00631,1.2.1.3         1.2.1.5,,
RHEA:49835,SAPIG2164,1,0,R00631,1.2.1.3         1.2.1.5,,
RHEA:28049,SAPIG0662,1,0,R00921,2.3.1.8         2.3.1.222,20.65538455650659,4.16838142401742
RHEA:18632,SAPIG1002,1,0,R00104,2.7.1.23,-12.75907727524509,-2.574858897264195
RHEA:13124,SAPIG1603,1,0,R02412,2.7.1.71,-26.21567300786694,-5.290481234331919
RHEA:27893,SAPIG0159,1,0,R01877,3.1.3.6,-30.61700392967296,-8.238261882134095
RHEA:44968,SAPIG1006,1,0,R04967,1.3.1.10        1.3.1.39        1.3.1.104       1.3.1.-,-56.20429766451798,-11.342366911339944
RHEA:22971,SAPIG0162,1,0,R01172,1.2.1.10        1.2.1.57        1.2.1.87,6.589417966742445,1.0638274924396307
RHEA:34075,SAPIG1355,1,0,R12241,2.3.1.275,,
RHEA:23287,SAPIG2398,1,0,R01123,5.3.3.2,-4.844563810027296,-1.9553245051371935
RHEA:24215,SAPIG2135,1,0,R04448,2.7.1.50,-18.358977114984214,-3.704952525125199
RHEA:12107,SAPIG1428,1,0,R02101,2.1.1.45,-45.276592267676165,-9.137089926120053
RHEA:36374,SAPIG0252,1,0,R01000,1.1.1.27,15.61935796471721,3.152080825079408
RHEA:36374,SAPIG2650,1,0,R01000,1.1.1.27,15.61935796471721,3.152080825079408
RHEA:33366,SAPIG2210,1,0,R02704,2.7.1.197,,
RHEA:33366,SAPIG2211,1,0,R02704,2.7.1.197,,
RHEA:29094,SAPIG0518,1,0,R11945,7.1.1.2,,
RHEA:31046,SAPIG0181,1,0,R03869,1.2.1.3,-45.7118051858788,-9.224918523005549
RHEA:31046,SAPIG2164,1,0,R03869,1.2.1.3,-45.7118051858788,-9.224918523005549
RHEA:24403,SAPIG1260,1,0,R00158,2.7.4.4         2.7.4.14        2.7.4.22,-0.5856878804379448,-0.11819535358496225
RHEA:63388,SAPIG1112,1,0,R07412,1.17.99.9,,
RHEA:10199,SAPIG1842,1,0,R04031,4.2.1.113,-38.59048805797562,-15.57558738493297
RHEA:31170,SAPIG0242,1,0,R04739,1.1.1.35        1.1.1.211,15.61963970252873,3.1521376814723148
RHEA:12188,SAPIG1415,1,0,R01700,1.2.4.2,,
RHEA:20572,SAPIG2219,1,0,R00551,3.5.3.1,-51.0289993468993,-13.730613915347156
RHEA:19824,SAPIG0437,1,0,R07168,1.5.1.20        1.5.1.54,40.471808545471504,8.167455535665184
RHEA:12463,SAPIG1917,1,0,R01082,4.2.1.2,3.4246457741631957,1.3822284247295533
RHEA:10991,SAPIG0277,1,0,R00294,1.7.2.5,202.62830419633218,32.71329301592992
RHEA:23735,SAPIG0665,1,0,R01121,4.1.1.33,-67.96386506067853,-9.143679116643629
RHEA:11099,SAPIG1472,1,0,R00844,1.1.1.94,22.62886215820754,4.566641129768257
RHEA:19400,SAPIG1209,1,0,R04231,6.3.2.5,-57.34100100331807,-7.714507009472988
RHEA:23663,SAPIG2382,1,0,R02288,3.5.2.7,-15.37068893815831,-6.203795825625175
RHEA:20436,SAPIG0260,1,0,R01896,1.1.1.9         1.1.1.14,16.426037437753166,3.314873617503116
RHEA:27681,SAPIG1467,1,0,R02326,2.7.4.6,4.061041458536806,0.819542707211278
RHEA:59128,SAPIG0133,1,0,R12311,6.3.2.55,,
RHEA:32274,SAPIG2097,1,0,R10052,1.1.1.85,-15.44405806592718,-2.4933633969328604
RHEA:16856,SAPIG2002,1,0,R01083,4.3.2.2,-0.8957274954223351,-0.24101762861145137
RHEA:18116,SAPIG1467,1,0,R00331,2.7.4.6,,
RHEA:25155,SAPIG0801,1,0,R00694,2.6.1.1         2.6.1.5         2.6.1.9         2.6.1.57,-14.561158614794408,-2.938529801565008
RHEA:25155,SAPIG2728,1,0,R00694,2.6.1.1         2.6.1.5         2.6.1.9         2.6.1.57,-14.561158614794408,-2.938529801565008
RHEA:15988,SAPIG0191,1,0,R00519,1.17.1.9,-14.41279943156178,-2.9085900218539362
RHEA:15988,SAPIG2360,1,0,R00519,1.17.1.9,-14.41279943156178,-2.9085900218539362
RHEA:12824,SAPIG0152,1,0,R01066,4.1.2.4,-15.53313629351598,-4.179574361057779
RHEA:12824,SAPIG2179,1,0,R01066,4.1.2.4,-15.53313629351598,-4.179574361057779
RHEA:16064,SAPIG0040,1,0,R01030,3.1.4.2         3.1.4.46,-274.3542494599136,-73.82179395210528
RHEA:16064,SAPIG0942,1,0,R01030,3.1.4.2         3.1.4.46,-274.3542494599136,-73.82179395210528
RHEA:16064,SAPIG1773,1,0,R01030,3.1.4.2         3.1.4.46,-274.3542494599136,-73.82179395210528
RHEA:33374,SAPIG0540,1,0,R02780,2.7.1.201,,
RHEA:44960,SAPIG1006,1,0,R04962,1.3.1.10        1.3.1.39        1.3.1.104       1.3.1.-,-56.204297664518435,-11.342366911340036
RHEA:12539,SAPIG2010,1,0,R00691,4.2.1.51        4.2.1.91,-91.31718136145676,-24.571145371442324
RHEA:42407,SAPIG2249,1,0,R03256,3.2.1.85,-27.377966331151384,-7.366718734280944
RHEA:14908,SAPIG1068,1,0,R01072,2.4.2.14,81.22836253673572,13.113899538406736
RHEA:51631,SAPIG2664,1,0,R11635,1.1.98.6,-64.97671337157561,-13.112693412743129
RHEA:39034,SAPIG1013,1,0,R04377,2.4.1.315,,
RHEA:27673,SAPIG1104,1,0,R01185,3.1.3.25,-39.99854312159754,-10.762596950911837
RHEA:42292,SAPIG1228,1,0,R12240,2.3.1.274,,
RHEA:11771,SAPIG1370,1,0,R01073,2.4.2.18,62.81328892731557,12.676101286314863
RHEA:28533,SAPIG0025,1,0,R02719,3.1.3.5,-28.571838248505507,-7.687959490936322
RHEA:28533,SAPIG0159,1,0,R02719,3.1.3.5,-28.571838248505507,-7.687959490936322
RHEA:28533,SAPIG1104,1,0,R02719,3.1.3.5,-28.571838248505507,-7.687959490936322
RHEA:15048,SAPIG1093,1,0,R08550,1.8.1.4,,
RHEA:15048,SAPIG1584,1,0,R08550,1.8.1.4,,
RHEA:14736,SAPIG2145,1,0,R00086,3.6.1.5         3.6.1.8         3.6.1.15        3.6.1.-,,
RHEA:14736,SAPIG2147,1,0,R00086,3.6.1.5         3.6.1.8         3.6.1.15        3.6.1.-,,
RHEA:12459,SAPIG0263,1,1,R02921,2.7.7.40,-9.353371869863622,-1.8875669657762426
RHEA:12459,SAPIG0268,1,1,R02921,2.7.7.40,-9.353371869863622,-1.8875669657762426
RHEA:31042,SAPIG0243,1,0,R03857,1.3.3.6         1.3.8.7         1.3.8.8         1.3.99.-,40.697523481965845,8.213006173845383
RHEA:31118,SAPIG1456,1,0,R01074,6.2.1.11        6.3.4.9         6.3.4.10        6.3.4.11,1166.2229463816427,235.3508380665211
RHEA:19436,SAPIG2556,1,0,R01737,2.7.1.12,-12.496936260465986,-2.5219572563632955
RHEA:22075,SAPIG0627,1,0,R02439,2.7.1.16,-13.725175080701433,-2.7698232725355165
RHEA:15644,SAPIG1755,1,0,R00217,1.1.1.38        1.1.1.40        4.1.1.112,-31.512817181067632,-8.479302585510133
RHEA:27865,SAPIG0159,1,0,R02148,3.1.3.6,-30.610409530111944,-8.23648749589226
RHEA:44952,SAPIG1006,1,0,R04959,1.3.1.10        1.3.1.39        1.3.1.104       1.3.1.-,-56.20429766451775,-11.342366911339898
RHEA:10535,SAPIG1373,1,1,R02722,4.2.1.20,-31.48986038562893,-6.3548441190851275
RHEA:10535,SAPIG1374,1,1,R02722,4.2.1.20,-31.48986038562893,-6.3548441190851275
RHEA:36226,SAPIG2059,1,0,R07381,3.1.4.3,,
RHEA:12559,SAPIG2016,1,0,R02035,3.1.1.31,-25.37872803793556,-10.243161363480558
RHEA:15756,SAPIG0017,1,0,R01135,6.3.4.4,-0.5731927280928346,-0.0771158375556653
RHEA:39147,SAPIG0241,1,0,R07953,2.3.1.16        2.3.1.176,-30.173820722427536,-6.089259362221776
RHEA:29374,SAPIG0025,1,0,R02088,3.1.3.5         3.1.3.89,-33.265045522924304,-8.950782942983082
RHEA:29374,SAPIG0159,1,0,R02088,3.1.3.5         3.1.3.89,-33.265045522924304,-8.950782942983082
RHEA:29374,SAPIG1104,1,0,R02088,3.1.3.5         3.1.3.89,-33.265045522924304,-8.950782942983082
RHEA:13020,SAPIG1195,1,1,R00966,2.4.2.9,21.229363042828425,4.284213751109869
RHEA:13020,SAPIG2154,1,1,R00966,2.4.2.9,21.229363042828425,4.284213751109869
RHEA:31182,SAPIG0242,1,0,R04741,1.1.1.35        1.1.1.211,15.61963970252873,3.1521376814723148
RHEA:22927,SAPIG1654,1,0,R01663,3.5.4.12,-40.85908458077685,-10.994146906532483
RHEA:17188,SAPIG1339,1,0,R01134,1.7.1.7,-241.39940049914466,-38.97268623808225
RHEA:17460,SAPIG0899,1,0,R07460,2.8.1.7,,
RHEA:17460,SAPIG1686,1,0,R07460,2.8.1.7,,
RHEA:17460,SAPIG1769,1,0,R07460,2.8.1.7,,
RHEA:27717,SAPIG0025,1,0,R01227,3.1.3.5         3.1.3.-,-24.776356585331875,-6.666691309964565
RHEA:27717,SAPIG0159,1,0,R01227,3.1.3.5         3.1.3.-,-24.776356585331875,-6.666691309964565
RHEA:27717,SAPIG1104,1,0,R01227,3.1.3.5         3.1.3.-,-24.776356585331875,-6.666691309964565
RHEA:27901,SAPIG0159,1,0,R01562,3.1.3.6,-35.07323551577257,-9.43732116625127
RHEA:28165,SAPIG1675,1,0,R00517,2.7.1.48,-13.03720007556808,-2.6309857590658
RHEA:25318,SAPIG1047,1,0,R04467,2.6.1.-,-9.417624830272246,-1.9005336014674221
RHEA:11675,SAPIG0791,1,0,R01716,2.6.1.85,-18.06151096497183,-3.644922058464388
RHEA:27897,SAPIG0159,1,0,R02370,3.1.3.6,-39.4775934434001,-10.622422560032115
RHEA:17456,SAPIG1072,1,0,R04144,6.3.4.13,,
RHEA:29362,SAPIG0025,1,0,R00963,3.1.3.5         3.1.3.-,-25.351188915220433,-6.821364160476552
RHEA:29362,SAPIG0159,1,0,R00963,3.1.3.5         3.1.3.-,-25.351188915220433,-6.821364160476552
RHEA:29362,SAPIG1104,1,0,R00963,3.1.3.5         3.1.3.-,-25.351188915220433,-6.821364160476552
RHEA:18476,SAPIG2730,1,0,R01071,2.4.2.17,52.02627285359216,10.49921625668602
RHEA:33795,SAPIG1573,1,0,R00801,3.2.1.10        3.2.1.20        3.2.1.26        3.2.1.48,-38.854792939108194,-10.45484268623168
RHEA:33795,SAPIG2078,1,0,R00801,3.2.1.10        3.2.1.20        3.2.1.26        3.2.1.48,-38.854792939108194,-10.45484268623168
RHEA:35334,SAPIG1397,1,0,R04199,1.17.1.8,47.55532917883238,9.596952805201347
RHEA:31162,SAPIG0242,1,0,R04737,1.1.1.35        1.1.1.211,15.61963970252782,3.1521376814721314
RHEA:13700,SAPIG0283,1,0,R01051,2.7.1.15,-26.98699976510784,-5.446139635071679
RHEA:13700,SAPIG1802,1,0,R01051,2.7.1.15,-26.98699976510784,-5.446139635071679
RHEA:25783,SAPIG0177,1,0,R03317,1.1.1.336,-31.108979027468422,-4.185319972894546
RHEA:39151,SAPIG1230,1,0,R07763,1.1.1.100       2.3.1.-,-15.621783797516855,-3.1525703727976873
RHEA:18160,SAPIG1751,1,0,R00200,2.7.1.40,25.02731995561635,5.050664407168787
RHEA:30754,SAPIG0244,1,0,R01280,6.2.1.3,-13.525631023943788,-1.8197027173578948
RHEA:14660,SAPIG2388,1,0,R01056,5.3.1.6,3.0470824597819615,1.2298393078141368
RHEA:42251,SAPIG0980,1,0,R04952,2.3.1.41        2.3.1.85        2.3.1.86        2.3.1.179,,
RHEA:44143,SAPIG1291,1,1,R01196,1.2.7.1         1.2.7.11,-54.04077720874284,-7.2705036061384885
RHEA:44143,SAPIG1292,1,1,R01196,1.2.7.1         1.2.7.11,-54.04077720874284,-7.2705036061384885
RHEA:10803,SAPIG0465,1,0,R02142,2.4.2.8         2.4.2.22,27.528684387246102,5.555454865220022
RHEA:10803,SAPIG0576,1,0,R02142,2.4.2.8         2.4.2.22,27.528684387246102,5.555454865220022
RHEA:16236,SAPIG2495,1,0,R02472,1.1.1.169,15.961268504809595,3.2210804382358678
RHEA:16236,SAPIG2648,1,0,R02472,1.1.1.169,15.961268504809595,3.2210804382358678
RHEA:17512,SAPIG2137,1,0,R02133,3.5.99.2,34.218045002013,9.207211014792586
RHEA:14504,SAPIG0526,1,0,R01283,4.4.1.2,-39.39292430180784,-7.94973017559504
RHEA:14504,SAPIG2176,1,0,R01283,4.4.1.2,-39.39292430180784,-7.94973017559504
RHEA:23103,SAPIG2282,1,0,R01547,2.7.4.3         2.7.4.11,3.278936094726987,0.6617091185307769
RHEA:19172,SAPIG1437,1,0,R00220,4.3.1.17        4.3.1.19,-47.281592052191,-12.722281331801764
RHEA:19172,SAPIG2100,1,0,R00220,4.3.1.17        4.3.1.19,-47.281592052191,-12.722281331801764
RHEA:19172,SAPIG2581,1,1,R00220,4.3.1.17        4.3.1.19,-47.281592052191,-12.722281331801764
RHEA:19172,SAPIG2582,1,1,R00220,4.3.1.17        4.3.1.19,-47.281592052191,-12.722281331801764
RHEA:10155,SAPIG1164,1,0,R00150,2.7.2.2,46.06498921162577,7.436954554954233
RHEA:10155,SAPIG2682,1,0,R00150,2.7.2.2,46.06498921162577,7.436954554954233
RHEA:21971,SAPIG1465,1,0,R03083,4.2.3.4,-167.44211253532563,-45.054440216695475
RHEA:13104,SAPIG2383,1,0,R02914,4.2.1.49,10.083531633698584,4.069835236948986
RHEA:21099,SAPIG0883,1,0,R03084,4.2.1.10,-5.290246993946141,-2.1352076246949014
RHEA:12083,SAPIG0979,1,0,R10707,2.3.1.180,,
RHEA:16109,SAPIG1752,1,0,R04779,2.7.1.11,-21.05010908198551,-4.248039218579861
RHEA:15484,SAPIG2155,1,0,R00945,2.1.2.1,10.110642594447427,2.0403887741851787
RHEA:31114,SAPIG0241,1,0,R01177,2.3.1.9         2.3.1.16,30.430436146605643,6.141045905548244
RHEA:31114,SAPIG0434,1,0,R01177,2.3.1.9         2.3.1.16,30.430436146605643,6.141045905548244
